,vacancy,skill,prof,date
19848,43649712,навыки продаж,Менеджер,19-04-2021
19849,43649712,работа с текущей базой клиентов,Менеджер,19-04-2021
19850,43649712,навыки переговоров,Менеджер,19-04-2021
19851,43650130,холодные продажи,Менеджер,19-04-2021
19852,43650130,b2b продажи,Менеджер,19-04-2021
19853,43650130,составление договоров,Менеджер,19-04-2021
19854,43650130,прямые продажи,Менеджер,19-04-2021
19855,43650130,активные продажи,Менеджер,19-04-2021
19856,43650130,crm,Менеджер,19-04-2021
19857,43650130,холодные звонки,Менеджер,19-04-2021
19858,43650130,ведение клиентской базы,Менеджер,19-04-2021
19859,43650130,проведение переговоров,Менеджер,19-04-2021
19860,43651095,консультирование клиентов,Специалист,19-04-2021
19861,43651095,работа с юридическими лицами,Специалист,19-04-2021
19862,43651095,ms outlook,Специалист,19-04-2021
19863,43651095,клиентоориентированность,Специалист,19-04-2021
19864,43651095,навыки продаж,Специалист,19-04-2021
19865,43651095,консультативные продажи,Специалист,19-04-2021
19866,43651095,деловое общение,Специалист,19-04-2021
19867,43651095,телефонные переговоры,Специалист,19-04-2021
19868,43651095,пользователь пк,Специалист,19-04-2021
19869,43651191,ремонт пк,Системный администратор,19-04-2021
19870,43651191,borland delphi,Системный администратор,19-04-2021
19871,43651191,поиск информации в интернет,Системный администратор,19-04-2021
19872,43651191,деловая переписка,Системный администратор,19-04-2021
19873,43651196,ведение документации,Инженер,19-04-2021
19874,43651196,пользователь пк,Инженер,19-04-2021
19875,43651196,работа в команде,Инженер,19-04-2021
19876,43651196,работа с оргтехникой,Инженер,19-04-2021
19877,43651208,холодные продажи,Менеджер,19-04-2021
19878,43651208,b2b продажи,Менеджер,19-04-2021
19879,43651208,подготовка коммерческих предложений,Менеджер,19-04-2021
19880,43651208,проведение переговоров,Менеджер,19-04-2021
19881,43651208,поиск и привлечение клиентов,Менеджер,19-04-2021
19882,43651208,составление договоров,Менеджер,19-04-2021
19883,43651208,привлечение клиентов,Менеджер,19-04-2021
19884,43651208,умение работать в команде,Менеджер,19-04-2021
19885,43651208,навыки продаж,Менеджер,19-04-2021
19886,43651208,телефонные переговоры,Менеджер,19-04-2021
19887,43651208,деловое общение,Менеджер,19-04-2021
19888,43651208,заключение договоров,Менеджер,19-04-2021
19889,43651208,клиентоориентированность,Менеджер,19-04-2021
19890,43651426,работа с дебиторской задолженностью,Менеджер,19-04-2021
19891,43651426,пользователь пк,Менеджер,19-04-2021
19892,43651426,документооборот,Менеджер,19-04-2021
19893,43651439,грамотность,Специалист,19-04-2021
19894,43651439,многозадачность,Специалист,19-04-2021
19895,43651439,электронная почта,Специалист,19-04-2021
19896,43651439,документооборот,Специалист,19-04-2021
19897,43651439,деловая переписка,Специалист,19-04-2021
19898,43651439,работа в команде,Специалист,19-04-2021
19899,43651655,заключение договоров,Менеджер,19-04-2021
19900,43651655,грамотная речь,Менеджер,19-04-2021
19901,43651655,консультирование,Менеджер,19-04-2021
19902,43651655,консультативные продажи,Менеджер,19-04-2021
19903,43651655,деловое общение,Менеджер,19-04-2021
19904,43651707,заключение договоров,Специалист,19-04-2021
19905,43651707,пользователь пк,Специалист,19-04-2021
