,vacancy,skill
1023,40541739,Пользователь ПК
1024,40541739,Windows 7
1025,40541739,Mac Os
1026,40541739,Автоматизация технологических процессов
1027,40541739,Техническая поддержка
1028,40546691,Spring Framework
1029,40546691,Apache Maven
1030,40546691,PostgreSQL
1031,40546691,Java SE
1032,40546691,Java EE
1033,40550645,Обеспечение жизнедеятельности офиса
1034,40550645,Прием посетителей
1035,40550645,Организация движения и учета документов
1036,40550645,Бронирование билетов
1037,40553053,Java
1038,40553053,Selenium IDE
1039,40553053,Atlassian Jira
1040,40553053,QA
1041,40555713,Python
1042,40555713,Django Framework
1043,40555713,Git
1044,40555713,Linux
1045,40555713,Design Patterns
1046,40557207,Python
1047,40557207,Django Framework
1048,40557207,Perl
1049,40557207,Git
1050,40557207,Linux
1051,40557594,Python
1052,40557594,Django Framework
1053,40557594,Git
1054,40557594,Linux
1055,40557594,SQL
1056,40567941,1С: Предприятие 8
1057,40567941,Техническая эксплуатация
1058,40567941,Экономический анализ
1059,40567941,Материально-техническое обеспечение
1060,40567941,1C: Бухгалтерия
1061,40567941,ERP-системы на базе 1С
1062,40567941,Техническое обслуживание
1063,40568245,Компас-3D
1064,40568245,Управление производством
1065,40568245,Компас
1066,40568245,Управление производственным персоналом
1067,40568245,Разработка инструкций
1068,40573300,SQL
1069,40573300,MS SQL
1070,40573300,1С: Предприятие 8
1071,40573300,1С программирование
1072,40573300,1C: Бухгалтерия
1073,40573300,1C: Зарплата и кадры
1074,40573300,Обновление конфигурации 1С
1075,40573300,1С: Комплексная автоматизация
1076,40573300,Техническая поддержка
1077,40581018,BPMN
1078,40581018,UML
1079,40581018,Бизнес-анализ
1080,40581018,SQL
1081,40585839,Работа с людьми
1082,40585839,Работа в команде
1083,40585839,MS Outlook
1084,40585839,Работа с возражениями
1085,40585839,ФССП
1086,40585839,Исполнительное производство
1087,40585839,Ориентация на результат
1088,40585839,Работа с оргтехникой
1089,40587720,Java
1090,40587720,Spring Framework
1091,40587720,JUnit
1092,40587720,Spring JDBC
1093,40587720,TestNG
1094,40598404,свободное владение ПК
1095,40598404,AutoCAD
1096,40598404,MS Office
1097,40598404,Целеустремленность
1098,40598404,умение руководить
1099,40599216,Гранд-смета
1100,40599216,Сметы
1101,40599216,Проектная документация
1102,40599216,Строительство
1103,40599542,AutoCAD
1104,40599542,Пользователь ПК
1105,40599542,Проектная документация
1106,40599542,Внимательность
1107,40599542,Коммуникабельность
1108,40599542,Умение работать самостоятельно
1109,40599542,Быстрая обучаемость
1110,40600795,AutoCAD
1111,40600795,Проектная документация
1112,40600795,Ведение отчетности
1113,40600795,Исходно-разрешительная документация
1114,40600795,Мобильность
1115,40600795,Пользователь ПК
1116,40613667,SQL
1117,40616317,AutoCAD
1118,40616317,Управление проектами
1119,40616317,Строительство
1120,40616317,Охрана труда и техника безопасности
1121,40616317,ArchiCAD
1122,40646572,ASP.NET
1123,40646572,C#
1124,40646572,Entity Framework
1125,40646572,LINQ
1126,40646754,ASP.NET
1127,40646754,C#
1128,40646827,ASP.NET
1129,40646827,C#
1130,40651089,Тестирование пользовательского интерфейса
1131,40651089,Функциональное тестирование
1132,40651089,Тестирование
1133,40651089,Atlassian Jira
1134,40651089,Scrum
1135,40651089,API
1136,40651089,Тестовая документация
1137,40651089,Регресcионное тестирование
1138,40651089,MySQL
1139,40651089,Postman
1140,40658781,Пользователь ПК
1141,40658781,Контроль качества
1142,40658781,Технический контроль производства
1143,40658781,Аналитические исследования
1144,40669674,telegram
1145,40669674,instagram
1146,40669674,Adobe Photoshop
1147,40669674,Фигма
1148,40669674,Facebook
1149,40669674,Vkontakte
1150,40669674,Twitter
1151,40669674,Одноклассники
1152,40670831,Unix
1153,40670831,Python
1154,40670831,SQL
1155,40670831,Java
1156,40670831,Linux
1157,40695933,Грамотная речь
1158,40695933,Креативность
1159,40695933,Работа в команде
1160,40695933,Деловая коммуникация
1161,40695933,Обучение и развитие
1162,40705487,Hyper-V
1163,40705487,Администрирование серверов Windows
1164,40705487,DHCP
1165,40705487,Windows Server 2003
