,vacancy,skill
1075,41053109,Электронная почта
1076,41053109,1С: Предприятие 8
1077,41060687,Agile Project Management
1078,41060687,Scrum
1079,41060687,Английский язык
1080,41060687,Проектирование пользовательских интерфейсов
1081,41060687,Управление командой
1082,41060687,Angular
1083,41060687,TypeScript
1084,41060687,HTML
1085,41060687,JS
1086,41060687,CSS
1087,41060693,CSS
1088,41060693,Scrum
1089,41060693,Английский язык
1090,41060693,Мобильность
1091,41060693,HTML
1092,41060693,Angular
1093,41060693,RxJS
1094,41060753,Agile Project Management
1095,41060753,Scrum
1096,41060753,Английский язык
1097,41060753,Проектирование пользовательских интерфейсов
1098,41060753,Управление командой
1099,41060753,AngularJS
1100,41060753,Node.js
1101,41060760,CSS
1102,41060760,Scrum
1103,41060760,Английский язык
1104,41060760,AngularJS
1105,41060760,Node.js
1106,41060760,redux
1107,41070250,AutoCAD
1108,41070250,MapInfo Professional
1109,41070250,ИнГео
1110,41072180,SQL
1111,41072180,Тестирование
1112,41072180,ООП
1113,41072180,REST
1114,41072180,Tasks Tracking Sytems
1115,41072180,Atlassian Jira
1116,41097433,Python
1117,41097433,Git
1118,41097433,TFS
1119,41097433,Linux
1120,41097433,Agile Project Management
1121,41097433,Английский язык
1122,41097433,ASP.NET
1123,41097433,.NET Core 2
1124,41097433,Azure
1125,41097433,Ansible
1126,41097433,С#
1127,41097433,.NET Framework
1128,41097433,PowerShell
1129,41097433,Bash
1130,41097433,Windows
1131,41097647,1С программирование
1132,41097647,1С: Управление Торговлей
1133,41097647,1С: Управление Производственным Предприятием
1134,41097647,1С: Зарплата и управление персоналом
1135,41097647,1C: Бухгалтерия
1136,41103408,Трудовое законодательство РФ
1137,41103408,Обучение и развитие
1138,41103408,Точность и внимательность к деталям
1139,41103408,Ведение переговоров
1140,41103408,Документальное сопровождение
1141,41103408,Работа с большим объемом информации
1142,41103408,Деловая переписка
1143,41103408,Работа с документами
1144,41103522,Обучение и развитие
1145,41103522,Точность и внимательность к деталям
1146,41103522,Ведение переговоров
1147,41103522,Документальное сопровождение
1148,41103522,Работа с большим объемом информации
1149,41103522,Деловая переписка
1150,41103522,Работа с документами
1151,41103522,MS Word
1152,41103522,Организаторские навыки
1153,41103522,Трудовое законодательство РФ
1154,41103542,Заключение договоров
1155,41103542,Трудовое законодательство РФ
1156,41103542,Точность и внимательность к деталям
1157,41103542,Документальное сопровождение
1158,41103542,Работа с большим объемом информации
1159,41103542,Работа с документами
1160,41103542,MS Word
1161,41115273,Пользователь ПК
1162,41115273,Деловая переписка
1163,41115273,СУБД Oracle версии 8-12
1164,41115273,PL/SQL Developer
1165,41117471,SharePoint
1166,41117471,Workflow
1167,41126854,Тестирование
1168,41126854,Atlassian Jira
1169,41135855,1С программирование
1170,41135855,1С: Предприятие 8
1171,41135855,1С: Торговля
1172,41135855,1С: Управление Торговлей
1173,41135855,1С: Документооборот
1174,41137508,SQL
1175,41137508,тестирование ПО
1176,41137508,Функциональное тестирование
1177,41137508,Test case
1178,41137508,Check-list
1179,41137655,Контроль качества
1180,41137655,Химические методы анализа
1181,41142756,AutoCAD
1182,41142756,Заключение договоров
1183,41142756,Деловая переписка
1184,41142756,Договорная работа
1185,41142756,Составление договоров
1186,41144281,Linux
1187,41144281,TCP/IP
1188,41144281,PostgreSQL
1189,41144281,Администрирование серверов Windows
1190,41144281,Администрирование серверов Linux
1191,41146722,Техническая документация
1192,41146722,проверка путевых листов
1193,41146722,анализ расхода топлива
1194,41146722,ПО систем мониторинга
1195,41146934,Компас
1196,41146934,знание систем газового анализа
1197,41146934,знание принципов управления электрооборудования
1198,41146963,highload
1199,41146963,Автоматизация
1200,41146963,Python
1201,41146963,Нагрузочное тестирование
1202,41146963,loadrunner
1203,41146963,apache benchmark
1204,41146963,jmeter
1205,41146963,performance
1206,41146963,stresstesting
1207,41150218,AutoCAD
1208,41150218,Autodesk Revit
1209,41150218,CorelDRAW
1210,41150218,Умение работать в команде
1211,41150218,Ориентация на результат
1212,41155601,Пользователь ПК
1213,41160580,Английский язык
1214,41160580,SQL
1215,41160580,Тестирование
1216,41163773,Nginx
1217,41163773,CentOS
1218,41163773,Linux
1219,41163773,Bash
1220,41163773,PostgreSQL
1221,41163773,Git
1222,41163773,Unix
1223,41163773,Zabbix
1224,41163773,Kubernetes
1225,41163773,Docker
1226,41163773,Работа в команде
1227,41163773,Администрирование серверов Linux
1228,41171922,1С: Бухгалтерия
1229,41171922,1С: Зарплата и управление персоналом
1230,41171922,1С: Предприятие 8
1231,41171922,1С: Зарплата и кадры
1232,41171922,1С: Управление Торговлей
1233,41171922,1С: Управление Производственным Предприятием
1234,41171922,1С: Торговля и склад
1235,41171922,1С: Торговля
1236,41171922,1С: Склад
1237,41171922,1С: Документооборот
1238,41172599,MS SQL
1239,41172599,Администрирование серверов Windows
1240,41172599,Настройка ПК
1241,41172599,MS Exchange
1242,41172599,Настройка сетевых подключений
1243,41177051,CSS
1244,41177051,CSS3
1245,41177051,HTML
1246,41177051,JavaScript
1247,41177051,jQuery
1248,41177051,PHP
1249,41177051,VUE.JS
1250,41177051,Bootstrap
1251,41177051,Git
1252,41177051,Адаптивная верстка
1253,41177051,Система контроля верстка
